11.461118012762128,9.92334239064914,8.410901423107374,6.931742246163923,5.49697917278434,4.122207986029287,2.8296156383355706,1.6561793274452672,0.6666666666666666,0.0,0
13.437309348834027,11.889609344964075,10.362818331710134,8.86231872323171,7.394789355820247,5.969604890614631,4.600653011938156,3.301037083983199,2.0903214660055713,1.0,0
14.156768296203214,12.570402302673171,10.996307417129911,9.43864329992649,7.903458209887184,6.399124641709104,4.936355307814136,3.5316305035782465,2.2115498496635633,1.0,0
13.298340956700951,11.756360822626153,10.23784038934769,8.749640236164486,7.300995565061748,5.904866550940705,4.579924121470874,3.353031210232386,2.269804855008459,1.4236547993389048,1
15.667960165206866,14.10944696172065,12.567511984461367,11.045361414198629,9.54605053551597,8.07121008172366,6.623512944776848,5.210659683671919,3.8186183589357836,2.4236547993389044,1
16.03858014494638,14.446120262155281,12.863475661083175,11.29345334476729,9.739910069117412,8.208291434796378,6.7053776055961745,5.238268141910162,3.814688038005355,2.4236547993389044,1
17.061577373090437,15.496254462565888,13.944882057174516,12.409401250901688,10.891097125368102,9.390842526793193,7.908109198442712,6.431274461514098,4.93763106468338,3.4236547993389044,2
19.617040523123354,18.021366884460623,16.429561777814797,14.839447992940995,13.246120869315126,11.637968407510566,9.995885163883214,8.299267518249184,6.486444568610705,4.423654799338905,2
19.916716617893655,18.296133376225196,16.671418899679104,15.04257378988748,13.404996064813693,11.751266931909033,10.068940709402563,8.329824055415667,6.482514247680277,4.423654799338905,2
22.640410011075634,21.005542723748945,19.357402918542824,17.68517454764401,15.971239342959848,14.190122721179836,12.300300532888265,10.239827691674833,7.937631064683381,5.423654799338905,3
25.358060225109845,23.674760801256987,21.964048193660016,20.211256627807167,18.39323090469943,16.475718362672023,14.406118765309607,12.107820748409921,9.486444568610706,6.423654799338904,3
25.607692649591552,23.910023353373273,22.17829211067438,20.400441890898573,18.551839876838827,16.59215647603144,14.47876570093751,12.138377285576402,9.482514247680276,6.423654799338904,3
23.888864594640864,22.121214366062585,20.317987253841814,18.469159261001074,16.56368769176428,14.587231906552777,12.515629081241782,10.313649766875027,7.937631064683381,5.423654799338905,3
26.6738269764675,24.848877111940467,22.973017209132344,21.033042377395518,19.01227176337898,16.88807300773167,14.627108205180424,12.181642823610112,9.486444568610706,6.423654799338904,3
26.918248167771864,25.079182641992276,23.18682690796008,21.22630439587064,19.174208356256436,17.00506050562256,14.69924605909166,12.212199360776593,9.482514247680276,6.423654799338904,3
